address,total_tokens_fdream,total_tokens_threebear,total_tokens_aistr,total_tokens_alch,total_tokens_ar,total_tokens_hard,total_holding_tokens,total_value_usd
0x0206201f5452b0fed7b81f13ea19efdb0106464e,0,0,0,1.123165,0,0,1.123165,0.00020154604893205362
0x8e97494ca6c919af5eeab5b81f857bc755fc1a77,0,0,0,1.122932,0,0,1.122932,0.00020150423830814606
0xe5fe64fe7b51d4e01a844e765e23bab01521935a,0,0,0,1.122579,0,0,1.122579,0.00020144089431570235
0x902ee704a24496220eee0ac773fae6dd5d825549,0,0,0,1.122366,0,0,1.122366,0.00020140267258655077
0x9ff83297e161b8f092822d11d8b732345f068a24,0,0,0,1.121962,0,0,1.121962,0.00020133017691247924
0x657f70313cb76a91e42d742d3b301cd02626c964,0,0,0,1.12173439278379,0,0,1.12173439278379,0.00020128933399524485
0x7bb3a44411c702b3382d1c5262ec450974ba42cf,0,0,0,1.1216877069118,0,0,1.1216877069118,0.00020128095646118664
0x07fce98b2d32d6240416fcbb83fb1db6c26fc62a,0,0,0,1.1216759682619801,0,0,1.1216759682619801,0.00020127885002224757
0x15fe4943b33370d3da769bb947591f43be2f647e,0,0,0,1.12164498977387,0,0,1.12164498977387,0.00020127329109557117
0x6ddbc788f5706484c3d74edf1ad9dd9fe6d1a505,0,0,0,1.121502,0,0,1.121502,0.00020124763233309088
0xb1edcf99ab748961c6ad0e1a711769467477c7a3,0,0,0,1.121334,0,0,1.121334,0.00020121748561714034
0x9d58355e052662965b676ed52d7a6ff036ed6364,0,0,0,1.121263,0,0,1.121263,0.00020120474504075646
0xc84783cc0eae97b9892af496e17675db4efeacf5,0,0,0,1.121197,0,0,1.121197,0.0002011929016880616
0x23a38bad6ad9bbb8acfe595fdfe151ac9fac8136,0,0,0,1.12098,0,0,1.12098,0.00020115396217995887
0x6415b1ab881e3822c3d4f4e0064da7e7fa89f734,0,0,0,1.120753,0,0,1.120753,0.00020111322822447808
0x07cadc8b3235bacca46ef5b0bfb80fbd2e73538d,0,0,0,1.12068900329632,0,0,1.12068900329632,0.00020110174435276608
0x3af19d6bdde2dd9c73ba4a7a6fad8cc2c87efce1,0,0,0,1.120637,0,0,1.120637,0.00020109241263489318
0x38a35fef755a388ba5e060445c2d677ec6d4f606,0,0,0,1.12048762957888,0,0,1.12048762957888,0.00020106560889884007
0x4ac8465179745f606a9ddb65820eef8d9cdad27c,0,0,0,1.12028026011638,0,0,1.12028026011638,0.00020102839754001386
0x46ac366898cb42319d7c1ade68bc12d0c62f779e,0,0,0.12181281916622755,0,0,0,0.12181281916622755,0.00020096204325003005
0x1c36ebe06260f0ce38f1266f26cc0cc28d21c900,0,0,0,1.11987888305759,0,0,1.11987888305759,0.00020095637253894006
0xabd47f2c20052d525e78faffc064cf158693a8b0,0,0,0,1.11970703864498,0,0,1.11970703864498,0.0002009255359633767
0xc138a511de53053e0bb6c9d34f272c13b4c3861a,0,0,0,1.11919778039073,0,0,1.11919778039073,0.00020083415224946992
0xa84470419d553de31376d726f2202659df7b9ff5,0,0,0,1.11897309996245,0,0,1.11897309996245,0.00020079383452892825
0x44a86a3aef1b5c53f18e441489c90146c7547e9e,0,0,0,1.118829112556,0,0,1.118829112556,0.00020076799674653118
0x9808aa1ecbbc5982a31cb448597e4fe0565a4537,0,0,0,1.118486,0,0,1.118486,0.00020070642700388363
0xdd01b46c73eb7187225faac51066479f6df6ba4f,0,0,0,1.118206,0,0,1.118206,0.0002006561824772994
0x14febb0bb5ef916c9a935fdd6b08c2df10e9495e,0,0,0,1.118105,0,0,1.118105,0.0002006380585587815
0x0fb88a4b246137e31c4ace7775fbd77251b94207,0,0,0,1.117859,0,0,1.117859,0.0002005939151532825
0x0f885c47b8f4d1f80acb056821392e96625e441f,0,0,0,1.117303,0,0,1.117303,0.00020049414387906525
0xe1a883488815de2f75678c4cefbb9ba13f95efec,0,0,0,1.116642,0,0,1.116642,0.00020037553090737888
0x1a0fa395d51b3f77d6444e0119a88747460b1ee4,0,0,0,1.11647132402716,0,0,1.11647132402716,0.00020034490400218374
0xcdba6a350a4de46e6135f4b7fc4ed22dad5bb777,0,0,0,1.116395,0,0,1.116395,0.00020033120805714212
0x2e49fe199d24bdf72ca71b4880f9505c9665b143,0,0,0,1.116133,0,0,1.116133,0.0002002841935358383
0xf25035ea4bf428dbca504b7e47d423397c24390b,0,0,0,1.11577323199873,0,0,1.11577323199873,0.00020021963506118126
0x917e5df2c7de414ac42ed4e1d38e85da97a69ada,0,0,0,1.115358,0,0,1.115358,0.00020014512386404268
0x4f643ae0b42b88759abfa16aec8c8595db201863,0,0,0,1.1139659666522201,0,0,1.1139659666522201,0.0001998953308049403
0x8e560312b32200bc47bf9f8f3bf16de57d7a31de,0,0,0,1.113778,0,0,1.113778,0.00019986160117831735
0xe22f7477c0dc51e71c9de784b0808cc602f60a01,0,0,0,1.11364993335187,0,0,1.11364993335187,0.00019983862029222262
0xb7f11ebca244b730694c8350c6cfb7d8f1a056e3,0,0,0,1.113606,0,0,1.113606,0.00019983073668341565
0xc2dac20367e5a0791d3d10defb5af1dd84635660,0,0,0,1.113155,0,0,1.113155,0.00019974980710666743
0x6e3968378cdc3918dff8fafbea2e90f47ca91c6f,0,0,0,1.11311,0,0,1.11311,0.00019974173209346644
0x8ca1fcfffce833ab0e2cf64cffa72b723d5bd458,0,0,0,1.1130914948263602,0,0,1.1130914948263602,0.00019973841143743466
0x8a8035f056af830b7205c58c1dc037f826fc2b92,0.3679814413728392,0,0,0,0,0,0.3679814413728392,0.00019973818516530478
0x607a7f3164065d5e3fc7d9094525048f4427f722,0,0,0,1.11285,0,0,1.11285,0.0001996950764616382
0x0150778e36cfab922ed2d79a47c49eac37b247a2,0,0,0,1.1123127763793899,0,0,1.1123127763793899,0.00019959867450989742
0x4ab00bb3a711364e76a71dbe11e1d0398af104fc,0,0,0,1.112226,0,0,1.112226,0.0001995831029452505
0x1a7fff6c1c9826a9dafa06d6da8391d275d2a50f,0,0,0,1.11192739228751,0,0,1.11192739228751,0.0001995295193625774
0x906ef5428c73ab9bd0aa8c60d5772aaa93ee3f80,0,0,0,1.111789,0,0,1.111789,0.00019950468559483154
0x0e0c9bf18c36981e1eaec3592263287d77ddb878,0,0,0,1.111654,0,0,1.111654,0.00019948046055522843
0x0d7b3a17277d193be135b8ada366f38e8d8274c6,0,0,0,1.111615,0,0,1.111615,0.00019947346221045422
0x775e91bf5ac9619e972439ad5a96107f4c14f805,0,0,0,1.1110361559525,0,0,1.1110361559525,0.000199369591692123
0xa4b4ce65a39066233356de3afbe3e156111d1916,0,0,0,1.10947099225815,0,0,1.10947099225815,0.00019908873130337502
0x862ef7ed070ca77a173bf58ea9c02a92166cfe5d,0,0,0,1.10914327812994,0,0,1.10914327812994,0.00019902992472756474
0x5a16fdb1e15f3d63dcd355d0f2e6c9b91a3921fa,0,0,0,1.108627,0,0,1.108627,0.00019893728133390536
0x0f2a57a43b8a9a3f730d4bee559fc0043a7ab1ff,0,0,0,1.10833972102081,0,0,1.10833972102081,0.0001988857306328089
0x863623c92485baff7e465c35602e0150e0c12074,0,0,0,1.108249,0,0,1.108249,0.00019886945122301667
0x29a3e480280e5df79972eee57614b3344e17346c,0,0,0,1.10797509661467,0,0,1.10797509661467,0.00019882030070185336
0x6ab7018cf0943b60df390ba021ab606310649181,0,0,0,1.106906,0,0,1.106906,0.00019862845694015014
0x411ee63da5bcc2b0293164d59d6bd072d35c23ca,0,0,0,1.106861,0,0,1.106861,0.00019862038192694915
0xd67a3a81977efcecc4cea63d3ee58693691baac5,0,0,0,1.10679237571237,0,0,1.10679237571237,0.0001986080676596486
0x02cb74e7879e89a1c97a86afce89c53429cd37dc,0,0,0,1.1066741351015499,0,0,1.1066741351015499,0.00019858685000424256
0x91949df00f7c0b1c01840e469b8182955f355f29,0,0,0,1.1058634917472099,0,0,1.1058634917472099,0.00019844138432007305
0x7e2cec456d12c8997948231af8fac833bf1fcdae,0,0,0,1.105741,0,0,1.105741,0.00019841940382061223
0xd7488f3cd69a0e32a1cd0cc8f4391f0e831bbadc,0,0,0,1.105619,0,0,1.105619,0.0001983975115626005
0xe3a3e2c182c801392bb641b63aedbbfca8276fe5,0,0,0,1.105427,0,0,1.105427,0.00019836305817294274
0x40ff17b5a2a27d31ec950412f85462bf4cfe81de,0,0,0,1.105189,0,0,1.105189,0.00019832035032534616
0xa5c2c4765845966123084786e23a5b67b4139108,0,0,0,1.10516984988439,0,0,1.10516984988439,0.00019831691393787168
0xc704b5a6a2090228e1715ae0bffce6631f677ff1,0,0,0,1.105153,0,0,1.105153,0.00019831389031478534
0xc241fc42f1862189e9022385900507352c2c00a0,0,0,0,1.104621,0,0,1.104621,0.0001982184257142753
0x96c79f43db08e2ae2d4043df33a03963b81da607,0,0,0,1.104194,0,0,1.104194,0.00019814180281123433
0xace633778163364e470aa7189b31f865cfddff55,0,0,0,1.104125,0,0,1.104125,0.0001981294211243261
0x59f28d776baa5e8f0c079e9374bcac21dad0c7f8,0,0,0,1.103641,0,0,1.103641,0.00019804256987123053
0x70dc0bb13afabc17d0eee5e56b0ad04c3027388a,0,0,0,1.103541,0,0,1.103541,0.00019802462539745042
0x5b7839b9a5fe5b8d074b9c27125b674332fefe64,0,0,0,1.103496,0,0,1.103496,0.00019801655038424938
0x431ea4ef57cf3c8ac7ae5fced04d3bff0cac0896,0,0,0,1.103419,0,0,1.103419,0.0001980027331394387
0x708dbd37662bb08580ac1b4c16cf206d417fe1ec,0,0,0,1.103322,0,0,1.103322,0.00019798532699987203
0x7e3a3a2d77a08d62e5c542905f2af1f746e64641,0.3302020299712077,0,0,0.10442455471355816,0,0,0.43462658468476584,0.00019797017732802968
0x182049a51d2731f70475a424be7148abd4f445e3,0,0,0,1.1030140361456,0,0,1.1030140361456,0.0001979300645067671
0x261ce603341f450fef82787a6b6a0fd3b49e5c73,0,0,0,1.10295700830645,0,0,1.10295700830645,0.00019791983116112347
0x99661b7f087a0ac76913c3e69a7aa55c70fc454e,0,0,0,1.1029268696196,0,0,1.1029268696196,0.000197914422932364
0x48f4c3d9dcc7ab1d69048aae6dc1bf4b4fefb72a,0,0,0,1.10193354673867,0,0,1.10193354673867,0.00019773617636844397
0x8d8f0bae8ac3859857d6297d92ed36ab32f7bb39,0,0,0,1.101832,0,0,1.101832,0.0001977179543405488
0x3c32e43952614793da522eb78bea5dbc820ff251,0,0,0,1.101703,0,0,1.101703,0.00019769480596937254
0x6bf9938fe4bdae2aa174517067ff123813f199a8,0,0,0,1.10154018407568,0,0,1.10154018407568,0.0001976655895085231
0xc2ff13c5e31f1e3210b048cc83eefba18e733c52,0,0,0,1.10056507615399,0,0,1.10056507615399,0.00019749061152318794
0x68840e68edae9ed29761fa02e74b0a3b3af3125b,0,0,0,1.10039779631236,0,0,1.10039779631236,0.0001974605940358673
0xa43204b9146a0bccd6863735ebe7a05aa237058c,0,0,0,1.1003475453804,0,0,1.1003475453804,0.00019745157677055747
0x4de73ddd5c6a89b6f8c2ae804c9fd2d54da2ec50,0,0,0,1.100083,0,0,1.100083,0.00019740410549413517
0x8abe1ca339b9e77be68b1676fad13e4f1ae5ccbc,0,0,0,1.10004277042223,0,0,1.10004277042223,0.0001973968865081004
0xf77b8407c677b546e61e56685095b22705bd033f,0,0,0,1.099984,0,0,1.099984,0.00019738634046509294
0xf0987f679e6802450ce545a2ec14edff7d6de00e,0,0,0,1.09925490620313,0,0,1.09925490620313,0.00019725550841988139
0xb1da8af3453c3602966f97fddeb39ffa377e470f,0,0,0,1.0984956384332,0,0,1.0984956384332,0.0001971192618139857
0x96964ff178958e6799208eacb24f50fb43dfa0c5,0,0,0,1.09841756986985,0,0,1.09841756986985,0.00019710525282110484
0xadc046f8fda4a6e05cc10262aabbed3943333678,0,0,0,1.098336,0,0,1.098336,0.00019709061553719717
0xcceb3ef3db8fdcbf73e624f3bba0af7537a32ee8,0,0,0,1.098284,0,0,1.098284,0.00019708128441083152
0x4deee30c916b8b0c98996fa5797ddcbab6ab5fff,0,0,0,1.096869,0,0,1.096869,0.0001968273701068434
0xea11ace0ca49f6c2fc2314618dbf7f9b8b45d8d8,0,0,0,1.09678927690619,0,0,1.09678927690619,0.00019681306421717796
0x8e41949afd9073acba8389e9946be88b7cf9cc37,0,0,0,1.096522,0,0,1.096522,0.0001967651027828265
0x7d3ef3199f2d12e850f47d0285f212ae6da7deb3,0,0,0,1.09600601145263,0,0,1.09600601145263,0.00019667251135323545
0xc1a47b3ae96b098905c1ebd302b21eff891300ab,0,0,0,1.09553949559276,0,0,1.09553949559276,0.00019658879753708114
0x04200213c35892060d42c101b76f48346655bf4c,0,0,0,1.095042,0,0,1.095042,0.0001964995245708813
0xefa0a99a1e9e3e3fa1ee0413229e39a6d08361e2,0,0,0,1.094458,0,0,1.094458,0.0001963947288440056
0xffc2a6fa9974065da832bd6b82c33b949edd3920,0,0,0,1.094015,0,0,1.094015,0.00019631523482515983
0xf8beae891b6a4ca9280f2c2054a08632b1bba58e,0,0,0,1.093982,0,0,1.093982,0.00019630931314881242
0xfa313040586b0fab2d2ab89fb323ffb2e2112d2a,0,0,0,1.09342474046931,0,0,1.09342474046931,0.00019620931585844075
0x42e6fdcd00d7bcbd4103465e0c122481be3ac98a,0,0,0,1.093423,0,0,1.093423,0.00019620900354038175
0x827c3f764534c013823dca9d9323c116ba3243de,0,0,0,1.0930178458628401,0,0,1.0930178458628401,0.00019613630076247018
0x15272a4ee71119b473c211304ef941e533a6939d,0,0,0,1.092987,0,0,1.092987,0.00019613076563470058
0x74e6ed42eeae3ed06540256f454bcb4ee34c7ce2,0,0,0,1.09259471780568,0,0,1.09259471780568,0.00019606037265919692
0xa30f3f0c6564e9e7b09e9209f9a64843d0e7e530,0,0,0,1.092408,0,0,1.092408,0.00019602686713151394
0x8c313dfe806dbf4faec192b94c6bd39b26f8ec97,0,0,0,1.092178,0,0,1.092178,0.00019598559484181976
0xe865eaf1d99a1f4422ff26d0d3c2b318f3511536,0,0,0,1.091697,0,0,1.091697,0.00019589928192293753
0xe8bbab8c17f12bdc4b134c1f225a6c04505a5594,0,0,0,1.090944,0,0,1.090944,0.0001957641600353735
0x87633a70f1033aac97791a9c1cb17b4061c29140,0,0,0,1.090461,0,0,1.090461,0.00019567748822701573
0x20ecae01697146e6fa4b0420f11bafac87e1ea1f,0,0,0,1.090145,0,0,1.090145,0.00019562078368987068
0xb720111e411068f82d0fc03957f8ec053f2aea84,0,0,0,1.089453,0,0,1.089453,0.00019549660793131252
0xcbba80a00059256a6cffe2be2a2c6e9574842b8c,0,0,0,1.08936826103963,0,0,1.08936826103963,0.00019548140197078742
0x0ddee3b6391ec7d6e986a2bf6533cc746a7af552,0,0,0,1.089266,0,0,1.089266,0.00019546305176534377
0x922cb10e85eb377d2d23ad82eaa1a508dcda4a93,0,0,0,1.089157,0,0,1.089157,0.00019544349228892347
0x20401c22b965fc196e847bddb3efc53510c47b8c,0,0,0,1.08887371337249,0,0,1.08887371337249,0.00019539265799432747
0x4eae71854affbf0c93d7c9cc78db84ce77953e8f,0,0,0,1.088618,0,0,1.088618,0.00019534677157524884
0x253d2559c139677a3964795417117235c0454571,0,0,0.1183791316099937,0,0,0,0.1183791316099937,0.00019529727929574282
0x0bab37a0f0b94e304c850277f971031e18f19ddf,0,0,0,1.088208,0,0,1.088208,0.0001952731992327505
0xa82f9ffb928d70e876f9fda6f1d890d9e1d5f835,0,0,0,1.08819,0,0,1.08819,0.0001952699692274701
0xa734429d34d30ef90956fbc0722271b8b7235e6f,0,0,0,1.088039,0,0,1.088039,0.00019524287307206217
0xa7defe31ddc927b261ae1b2fa16a97f7cc4a9ded,0,0,0,1.0879275635617,0,0,1.0879275635617,0.00019522287638960997
0x0e5a61a1c3a9b7b471bbb36c5403f2dd3dc364b5,0,0,0,1.08767417726639,0,0,1.08767417726639,0.00019517740755228575
0x3fd56b26400c8b1086aac8cd532e5db2ffe1906d,0,0,0,1.087565,0,0,1.087565,0.00019515781626634456
0x6f879732861c8046d69609f966a529faf97efa5c,0,0,0.11828584485734431,0,0,0,0.11828584485734431,0.00019514337844566069
0x367c4a65f0042f4066553efea437122d5dde8804,0,0,0,1.08741,0,0,1.08741,0.00019513000233198545
0xdc73207c5635746298d929aad2ce9b9e200b51e4,0,0,0,1.087402,0,0,1.087402,0.00019512856677408305
0x100842a2d17c3e4e10b1a6a51182b9ce924ef2bb,0,0,0,1.086842,0,0,1.086842,0.00019502807772091461
0x24623b0d15a962b5919bc62241128ddbc495828f,0,0,0,1.08673381640365,0,0,1.08673381640365,0.0001950086647438332
0xd1d8bb89ca568eeb5ac33e5a4e9b4b1126186089,0,0,0,1.0863289639814,0,0,1.0863289639814,0.00019493601610707454
0x2275a2cc1da364a8ae2d0a6e0b8a2d82f57e5fc1,0,0,0,1.08614276770998,0,0,1.08614276770998,0.00019490260416597007
0xb144cb907bdb305df838ef74953273f2ee886c92,0,0,0,1.0859694757165699,0,0,1.0859694757165699,0.00019487150782964961
0x07a1e76c34ca84b106ace2061f127cc1d18779c8,0,0,0,1.085892,0,0,1.085892,0.00019485760522000383
0xe89fb461a01acedd4584d8be7d550cdf355e6e0e,0,0,0,1.08583062989473,0,0,1.08583062989473,0.00019484659267755483
0x0ce8431254ecf718ebec3d0bd01ffe4d675ca766,0,0,0,1.08457217059016,0,0,1.08457217059016,0.0001946207687776133
0xe1eab6102cc579e6bbf30e23a0508f66442a16a8,0,0,0,1.08416617542667,0,0,1.08416617542667,0.0001945479150819524
0xe90efa9789922ec93ffbf3a21b3ff58ef3d265f0,0,0,0,1.08400575059502,0,0,1.08400575059502,0.00019451912769010023
0xdc197d9381ec1ecbfc95d3310eff4dc2ae84edf1,0,0,0,1.083554,0,0,1.083554,0.0001944380634230255
0x280c252bbab75b8a15ff5a273ab19f85a147e26b,0,0,0,1.08288,0,0,1.08288,0.00019431711766974776
0x9b104c9236057d16b497433ff017bdff8e9546be,0,0,0,1.08287930269594,0,0,1.08287930269594,0.00019431699254220355
0x23c1644540cb5db33c1a74cff5a30d9b4219dae1,0,0,0,1.08274858698637,0,0,1.08274858698637,0.0001942935362959733
0x0fda6b8cd242d3ef00b8ea1d156eea1e09367191,0,0,0,1.08237675322021,0,0,1.08237675322021,0.00019422681268329922
0xaa9a06e2622a4f0d3de89b6400968b2349c5db43,0,0,0,1.082224,0,0,1.082224,0.00019419940192175043
0x2939fa7e91b8373888cc98678121356f5f037cd4,0,0,0,1.082102,0,0,1.082102,0.0001941775096637387
0x3db2c925279f57cc16ebe5348e774602177c125c,0,0.20667703625558154,0,0,0,0,0.20667703625558154,0.0001940998405087035
0x693e2f732c4edd221a3e6194f25df2e70a7d2b6e,0,0,0,1.081529,0,0,1.081529,0.00019407468782897883
0x3d9b678c75e30fd259c088a37930fb8d548c7c0e,0,0,0,1.081076,0,0,1.081076,0.00019399339936275508
0xa8987a85af6f0b6eed02b7a473f19805eabd6e98,0.35728474700968693,0,0,0,0,0,0.35728474700968693,0.00019393208170695334
0x3a61d7c721f2302c4fae88dbe1d67bc37cdd97a3,0,0,0,1.07984078268793,0,0,1.07984078268793,0.00019377174611606365
0x451e314e0a4f6ee324b1dd386af882da4028cdf3,0,0,0,1.079745,0,0,1.079745,0.00019375455841674218
0x5aa08a66c36fb3037bad27bd6dda00488487c6e4,0,0,0,1.079,0,0,1.079,0.0001936208720870806
0x86f3c4345f34eaf39f1899fe2a0d1b3674ac3fe5,0,0,0,1.07898489560013,0,0,1.07898489560013,0.00019361816168200627
0x6c048d812b45c98d9f702b4414df5294c395c270,0,0,0,1.07885770900302,0,0,1.07885770900302,0.0001935953387164361
0x745b8a24db921631591a0f6265c061d8e4e72bdc,0,0,0,1.0787,0,0,1.0787,0.00019356703866574035
0x14e8b69d5abfe35560ba9131a079d33db91e4414,0,0,0,1.0781606317697099,0,0,1.0781606317697099,0.00019347025187507784
0xb4b442f77cef4cbf54897e96ff77493cc8afc422,0,0,0,1.0779570840674901,0,0,1.0779570840674901,0.00019343372631102306
0xb038ffec672f36d9e5a7d9a33d8f8a581c709d29,0,0,0,1.077857,0,0,1.077857,0.00019341576675177427
0x9e9f491cd48e892a5864997db8672bf42dc45619,0,0,0,1.077656,0,0,1.077656,0.0001933796983594763
0xa215065a3c500e6955ce82d1c32e64c9008e6df8,0,0,0,1.077639,0,0,1.077639,0.00019337664779893368
0xd3246f9c4f78e67e46994f5e89be475baef835c7,0,0,0,1.07754010852529,0,0,1.07754010852529,0.0001933589022441836
0x9f9b08f3568e2ffef853a32a575bc8497d8eccd6,0,0.20581784772684952,0,0,0,0,0.20581784772684952,0.00019329293733544742
0xf0c8bdf579dc3738adad323a655603f7495b500d,0,0,0,1.076809,0,0,1.076809,0.00019322770866655897
0x55288b811bc6c4e2a4c51cc3ad52e8059c631c1d,0,0,0,1.07657,0,0,1.07657,0.0001931848213742246
0xda28d0e22aebf9c3195cb3d0911c3a9bf736e521,0,0,0,1.076517,0,0,1.076517,0.00019317531080312116
0x5fe2b8d45e1180a723e9ae622668ea958a05342b,0,0,0,1.07605552964963,0,0,1.07605552964963,0.00019309250237709615
0x2e5cfb92c29e77aa9aef9730c93cedcb72a9be4c,0,0,0,1.07486777575273,0,0,1.07486777575273,0.00019287936619049505
0x1539208c879faa8197d962ed2998de1d13e91a09,0,0,0,1.074598,0,0,1.074598,0.00019283095635128138
0xf93b8ff4a0d91a6f0f695d81ef994b68d9cc61fa,0.3552473701462827,0,0,0,0,0,0.3552473701462827,0.0001928262054005941
0x85fce73eedd86a76be53b5ca5e77d99389d64482,0,0,0,1.074308,0,0,1.074308,0.00019277891737731916
0x1353e0fc55827cdd10016a60692a283fd2860549,0,0,0,1.07361,0,0,1.07361,0.00019265366495033417
0xaf689c5da3debaa7749f081197759cc4030be6e8,0,0,0,1.07357793109832,0,0,1.07357793109832,0.00019264791035468066
0x5ae84d47b4c6addd95a7508e3171b52e1f5a929d,0,0,0,1.07343381716412,0,0,1.07343381716412,0.0001926220498675447
0x7712b29ee9fff7efc49687afa40a618352644654,0,0,0,1.07325334383259,0,0,1.07325334383259,0.00019258966487788824
0x2dbc9f62924147bed3d431ab9f1aaf9c6f07127e,0,0,0,1.07212411500282,0,0,1.07212411500282,0.00019238703070661306
0x786c60d15092181720d859dff98832b3280faeba,0,0,0,1.07203394500532,0,0,1.07203394500532,0.00019237085017505417
0xb6d531fac3c3c0dfbb592b6ee027799106a2aa31,0,0,0,1.07194213231163,0,0,1.07194213231163,0.00019235437487030818
0x9dd6bf1f3b84afaf2f012a43cb2d5e33420e68ca,0,0,0,1.071619,0,0,1.071619,0.00019229639047737277
0x28d9722c69ac30bce321b1a0e165515d1d596637,0,0,0,1.07143828437562,0,0,1.07143828437562,0.00019226396200953938
0x9fb78c0b772ec7ba4e425b0472756cffbf78bc34,0,0,0,1.071354,0,0,1.071354,0.00019224883762185554
0x8233c7fe743f201dc1b044e7f0ce204dc9be2835,0,0,0,1.071197,0,0,1.071197,0.0001922206647980208
0x3b2d434016f86eb5177bd3aad33629a2e881d01d,0,0,0,1.07078187466007,0,0,1.07078187466007,0.0001921461727402426
0xcbf95c2ef8c8a56dd47e7f6a420bf8415e8f8df4,0,0,0,1.07073747666561,0,0,1.07073747666561,0.00019213820575376785
0xcf5c26b87528aeb69c870a8fd4dbb47b9df2f2ea,0,0,0,1.070003,0,0,1.070003,0.00019200640778108664
0x222b679d8bb6c5e371efc8cb24880a5ce118e184,0,0,0,1.06983651283617,0,0,1.06983651283617,0.00019197653253562595
0x89c55d4514870fafef6b028f50de2236195ce3f2,0,0,0,1.0698347591469899,0,0,1.0698347591469899,0.00019197621784533086
0x886a3afe7c121089b2b9343277dd664f040d5782,0,0,0,1.069329,0,0,1.069329,0.0001918854620278089
0xe6e603e40187252f0d836071cf4b05196e35f6e3,0,0,0,1.0692714066926001,0,0,1.0692714066926001,0.00019187512721186345
0x77d93c31864de711e66c9d25450b0490a65f97dc,0,0,0,1.06923773726885,0,0,1.06923773726885,0.00019186908541094668
0x9ea0c4b4ff7643c5692b9a8f58fe829c8a11dc4a,0,0,0.11628767190836915,0,0,0,0.11628767190836915,0.00019184687056298034
0x5e070311c744b8b85f6a7bc18a07943317b2ff65,0,0,0,1.068174,0,0,1.068174,0.00019167820335564895
0x138dca20d042a0b12e91fee8a676db527087cefa,0,0,0,1.0677756117427801,0,0,1.0677756117427801,0.0001916067146792892
0x90f97aba6e7cdc5527fd8466d340c212ba48ff1c,0,0,0,1.06760812556791,0,0,1.06760812556791,0.00019157666016655437
0xff6dd955c746369277f41b9f048f97998dc5fcff,0,0,0,1.067527,0,0,1.067527,0.0001915621026102918
0x7682747adec793cf27446b024c11cae5be6c6c8a,0,0,0,0.604507427534892,0.5703398515770626,0,1.1748472791119546,0.00019142346131804922
0x908c64d762f29a70134026dbf7eb4061f180a7e7,0,0,0,1.066324,0,0,1.066324,0.00019134623059071745
0xe3aff3f99a464cbf94c7a7d4ebb215511e08fb13,0,0,0,1.06596763617821,0,0,1.06596763617821,0.00019128228297815464
0x74cde63273c405a58079e4ff8b75c71465344b94,0,0,0,1.06578,0,0,1.06578,0.00019124861265335379
0x85369cfdfb37503a6a0bdf05694b8583cb193aa2,0,0,0,1.0657515435901,0,0,1.0657515435901,0.00019124350630034053
0xef339c7648629ba56d7df52ecd5e235d72282f09,0,0,0,1.06532,0,0,1.06532,0.00019116606807396543
0xae4f9ce3406739523652b10f8e2ad34c9f0f852a,0,0,0,1.065098,0,0,1.065098,0.00019112623134217365
0x4239306c42c29cc316733f6ccf392d5ad3291da1,0,0,0,1.064948,0,0,1.064948,0.00019109931463150352
0xd5be1f8286ce3ef4adbce20fa9c405394b5cd32f,0,0,0,1.064599,0,0,1.064599,0.00019103668841801105
0x1ba1d3874e88863e9baf6f04d290b36e731d9859,0,0,0,1.063769,0,0,1.063769,0.00019088774928563635
0xbb46519034d08c1ae4855c54d4ef4c2146866e88,0,0,0,1.063621,0,0,1.063621,0.0001908611914644418
0x7031e18824178ca3fc076515505349aad453babf,0,0,0,1.0633515788213501,0,0,1.0633515788213501,0.00019081284525168101
0x4fcb95090f34620bd66bf15356c2a32bdf16a173,0,0,0,1.06305,0,0,1.06305,0.0001907587285191576
0xb0ab02c1457b3d7d6d97ae0440f5d862ae407fdb,0,0,0,1.062974,0,0,1.062974,0.00019074509071908473
0x44d200114197d0be76eae0f5cd80ef24ef48431b,0,0,0,1.0628518934070101,0,0,1.0628518934070101,0.0001907231793335219
0x2f45ceb578f6429066a018326d27a9c7d68a787f,0,0,0,1.062718,0,0,1.062718,0.00019069915286620771
0xe3c22b9688e1f059785414ec2a86e48e82385e2b,0.3512587620489157,0,0,0,0,0,0.3512587620489157,0.00019066121213427194
0xbfd518cc4222f811307af36f06cd8089e41d9900,0,0,0,1.06245662571824,0,0,1.06245662571824,0.0001906522506267494
0x970a0969ea129c42a0c0b4a0f0b2898cb55df020,0,0,0,1.06227679359064,0,0,1.06227679359064,0.00019061998069776407
0x022caa411ed6c7a0a1f8c54f04ac0d74e9246b97,0,0,0,1.062149,0,0,1.062149,0.00019059704881039903
0xcac25a7f907cd9caafb1087a4145e453e0268390,0,0,0,1.061524,0,0,1.061524,0.00019048489584927352
